id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
2.4913461113067505e+18,0,14102104,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6ea2c940,7ac6007f,1,2,19251,320,50,2201,3,35,-1,43
2.491363128134156e+18,0,14102104,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1d6cec98,1f0bc64f,1,0,16687,320,50,1872,3,39,-1,23
2.491364546710719e+18,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,55ba3204,ecb851b2,1,0,15707,320,50,1722,0,35,100083,79
2.4913910246873715e+17,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,59ac940d,5096d134,1,0,15708,320,50,1722,0,35,-1,79
2.491590145589618e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,790ee676,4fba9531,c464aa46,1,0,20003,320,50,2282,3,35,-1,117
2.4916143470164925e+18,0,14102104,1005,0,ac696ed4,c7dcd9d1,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,9fec63ed,46adaefe,1,0,19251,320,50,2201,3,35,-1,43
2.4917365715892823e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,c868ee5b,2347f47a,8ded1f7a,a99f214a,16c8155d,6bfbb32f,1,0,21647,320,50,2487,1,547,100143,51
2.4917909726684544e+18,1,14102104,1010,1,85f751fd,c4e18dd6,50e219e0,615ee83a,7801e8d9,0f2161f8,585bf4dc,899ea10e,a0f5f879,4,0,21665,320,50,2493,3,35,-1,117
2.491806293556925e+18,1,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0731cc8c,31f63ca2,1,0,15702,320,50,1722,0,35,100083,79
2.4918629496109036e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,0bc131da,263171fe,f5075b5d,1,0,21647,320,50,2487,1,547,-1,51
2.491886878974793e+17,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6ebdecdf,d787e91b,1,0,15701,320,50,1722,0,35,-1,79
2.491887773197663e+18,1,14102104,1005,0,26fa1946,e2a5dc06,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4eda4f53,a0f5f879,1,0,19251,320,50,2201,3,35,100013,43
2.4919816576224605e+17,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,2d869bee,d9b5648e,0f2161f8,a99f214a,6cad0388,99e427c9,1,0,21611,320,50,2480,3,299,100111,61
2.4919891627553587e+18,0,14102104,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3e588b50,8a4875bd,1,0,16208,320,50,1800,3,167,100074,23
2.4920336542761773e+17,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7492b07b,0a10024e,1,0,15703,320,50,1722,0,35,-1,79
2.492042499374806e+18,0,14102104,1005,1,3281baa7,61eac15d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,46cbb7e7,6e1e2240,1,0,19950,320,50,1800,3,167,100075,23
2.4920579010504156e+18,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,de72db55,c6263d8a,1,0,15702,320,50,1722,0,35,-1,79
2.49211234975528e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,ad52152a,15ec7f39,fc6fa53d,a99f214a,f01a7f42,4ceb2e0b,1,0,20003,320,50,2282,3,35,-1,117
2.4921954283022213e+18,0,14102104,1005,0,e9ca7d40,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dcbb2f53,ad0177e7,1,0,17654,300,250,1994,2,39,-1,33
2.4922309271122493e+18,0,14102104,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5f765e36,684581ce,1,0,19251,320,50,2201,3,35,-1,43
2.4922643706534856e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,7301e690,2891f384,1,0,19251,320,50,2201,3,35,-1,43
2.4923631168816087e+18,1,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cd901622,1f0bc64f,1,0,15707,320,50,1722,0,35,-1,79
5.01257551968188e+18,0,14102104,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8b35b9b6,1f0bc64f,1,0,21153,320,50,2420,2,35,-1,69
5.012708537632048e+18,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,40914220,49ea3580,1,0,15708,320,50,1722,0,35,100083,79
5.012758862163897e+17,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,ffe06718,2ea4f8ba,1,0,21611,320,50,2480,3,299,100111,61
5.012816113649017e+18,0,14102104,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,611175fa,44801bc1,1,0,17914,320,50,2043,2,39,-1,32
5.0128360620600186e+17,1,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,379dd88b,5096d134,1,0,15704,320,50,1722,0,35,100084,79
5.012853393058716e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,2560af63,29a2e949,4ea23a13,1,0,21664,320,50,2492,3,35,-1,43
5.012882556301893e+18,0,14102104,1002,0,cf3a1767,98acf46c,50e219e0,ecad2386,7801e8d9,07d7df22,f218ba10,74507fc4,4042e175,0,0,16920,320,50,1899,0,431,-1,117
5.012892404579758e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,f2d5a197,4dd92edf,47a322d1,1,0,21647,320,50,2487,1,547,-1,51
5.012918855294866e+18,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,306edd0a,be87996b,1,2,15708,320,50,1722,0,35,100084,79
5.012947931054514e+18,0,14102104,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,151dfea9,5ec45883,1,0,20003,320,50,2282,3,35,100076,117
5.012962567575088e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,ec7f1acb,3223bcfe,1,0,21647,320,50,2487,1,547,-1,51
5.0129686802255424e+17,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,ab82adc3,6a0f5d54,05b9fa1b,1,0,21647,320,50,2487,1,547,-1,51
5.0130630391316416e+17,0,14102104,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,aaf1078a,d787e91b,1,0,20003,320,50,2282,3,35,-1,117
5.01309421388454e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,8ee2d0d3,6dc9e3e4,034b811d,1,0,6616,320,50,576,2,35,-1,32
5.013208485196456e+18,0,14102104,1005,0,78d60190,1b32ed33,70fb0e29,ecad2386,7801e8d9,07d7df22,a99f214a,798cb52f,3a2db95b,1,0,20003,320,50,2282,3,35,-1,117
5.013282821883893e+18,0,14102104,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bf2ef5b7,ce576f14,1,0,19772,320,50,2227,0,687,100081,48
5.0134122297883226e+17,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,f5929c05,2347f47a,0f2161f8,a99f214a,f13bfbdb,2693c626,1,0,452,320,50,122,3,1319,100166,15
5.01363325644047e+18,1,14102104,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,30b38828,ecb851b2,1,0,17614,320,50,1993,2,1063,-1,33
5.013664936807511e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,c868ee5b,2347f47a,8ded1f7a,a99f214a,a5917fd2,ab75dbf1,1,0,21647,320,50,2487,1,547,-1,51
5.013700329759539e+17,0,14102104,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0b3b92fd,744ae245,1,0,16208,320,50,1800,3,167,100075,23
5.013779223389109e+18,0,14102104,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3bbefc86,3f67c4c4,1,0,15699,320,50,1722,0,35,-1,79
5.013784295404436e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,6415a993,2347f47a,0f2161f8,a99f214a,357608d1,3de05cb4,1,2,14983,320,50,1637,0,161,100046,91
5.013789545949934e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,54139824,1ed56ded,0f2161f8,87dad052,d6b3f4a3,5347522c,1,2,19251,320,50,2201,3,35,-1,43
5.0138413316514246e+17,0,14102104,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9f979b70,ecb851b2,1,0,8330,320,50,761,3,175,100075,23
5.013866737340117e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,af163a84,2347f47a,0f2161f8,1a3fd55c,99e45ee2,2cd8ff6d,1,3,1039,320,50,178,3,1327,-1,15
5.01409427159469e+18,0,14102104,1005,1,b9b31250,88f7ef6e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d1053a1d,8b1aa260,1,0,18993,320,50,2161,0,35,-1,157
5.014121719912688e+18,1,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,7e55b8f3,c3594127,2891f384,1,2,19251,320,50,2201,3,35,-1,43
5.014188540073572e+18,1,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,2a2db317,d3b3178d,1,2,21665,320,50,2493,3,35,-1,117
5.014220730761429e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,de8ea31d,d787e91b,1,0,21647,320,50,2487,1,547,-1,51
5.014295675340873e+18,1,14102104,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c60529c9,8571106b,1,0,6393,320,50,547,3,47,100084,23
5.0143299282912595e+17,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,305eaf1d,2c1c31c6,0f2161f8,a99f214a,8997e249,d056b4bf,1,0,21611,320,50,2480,3,299,100111,61
5.014351705454665e+18,0,14102104,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7671aefa,7abbbd5c,1,0,21647,320,50,2487,1,547,-1,51
5.014403248582026e+18,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b7a01546,2203a096,1,0,15705,320,50,1722,0,35,100083,79
5.014425174972605e+18,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2e93a860,8a4875bd,1,0,15699,320,50,1722,0,35,100083,79
5.014459795553239e+17,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6fe78038,0eb711ec,1,0,15707,320,50,1722,0,35,-1,79
5.014487495440552e+18,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a1fc973a,c6263d8a,1,0,15702,320,50,1722,0,35,-1,79
5.014504580844578e+18,0,14102104,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,57ec9304,d787e91b,1,0,8330,320,50,761,3,175,100079,23
5.014526626224537e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,3bfa19cb,2347f47a,0f2161f8,e77f72df,9a7a566f,7abbbd5c,1,0,20003,320,50,2282,3,35,-1,117
5.014553322950735e+18,0,14102104,1005,0,517b8671,ac5abf20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d338d6b5,f30d85cb,1,0,8330,320,50,761,3,175,100077,23
5.014592227849881e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,6903c6ec,9ee2ab36,1,2,21665,320,50,2493,3,35,-1,117
5.014610472611005e+18,0,14102104,1005,1,faf9c1c2,c8223ee3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,40bd4af6,73b4563d,1,2,20596,320,50,2161,0,35,-1,157
5.014614975479779e+18,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3f22bcad,a0f5f879,1,0,15704,320,50,1722,0,35,100084,79
5.01465911235682e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,a99f214a,00bdcdf7,24f6b932,1,0,20003,320,50,2282,3,35,-1,117
5.014710412814579e+18,0,14102104,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,236d2a9d,8a4875bd,1,0,16208,320,50,1800,3,167,100075,23
5.014804905741544e+17,0,14102104,1002,0,85f751fd,c4e18dd6,50e219e0,08a53ae7,7801e8d9,07d7df22,957de1dd,7abb3302,27a9908d,0,0,21154,320,50,2420,2,35,-1,69
5.014844787931239e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,2d869bee,d9b5648e,0f2161f8,a99f214a,0a2f3a5b,9b5ce758,1,0,21611,320,50,2480,3,299,100111,61
5.014845732823072e+18,0,14102104,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,48d50dda,0bc44f2a,1,0,19665,320,50,2253,2,303,-1,52
5.014853011345002e+18,1,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,2203a096,1,0,15705,320,50,1722,0,35,-1,79
5.014868404987476e+18,0,14102104,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cfb7fd29,8571106b,1,0,15708,320,50,1722,0,35,-1,79
5.014872990899462e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,cdfb6c82,2347f47a,8ded1f7a,3a20b383,45deb448,9e3836ff,1,0,20382,320,50,1740,3,943,100060,100
5.014974032350253e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,ee9f267f,fa952a77,1,0,21611,320,50,2480,3,299,100111,61
5.015073019650314e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,40821f22,99e427c9,1,0,21611,320,50,2480,3,299,100111,61
5.01507672752431e+17,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,3dd18287,4058725f,ef726eae,1,0,21647,320,50,2487,1,547,-1,51
5.015194061933298e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,cdfb6c82,2347f47a,8ded1f7a,670b5ed1,3398b153,a1a7a957,1,0,20382,320,50,1740,3,943,100060,100
5.015271467591418e+18,1,14102104,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9d8b7283,ecb851b2,1,0,19950,320,50,1800,3,167,100077,23
5.0152795136099456e+17,1,14102104,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,aa37f1bb,76dc4769,1,0,17654,300,250,1994,2,39,-1,33
5.015410577672451e+18,0,14102104,1005,0,9fe0fa9b,91cdcccd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2b8678ce,505731e4,1,0,19771,320,50,2227,0,687,-1,48
5.015425223816453e+18,1,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1cf29716,ecb851b2,1,0,15701,320,50,1722,0,35,-1,79
5.015433949992666e+18,1,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cc2d808b,779d90c2,1,0,15699,320,50,1722,0,35,100084,79
5.015435968964071e+18,0,14102104,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,11538e67,ecb851b2,1,0,8330,320,50,761,3,175,100074,23
5.015452538068854e+18,0,14102104,1005,0,c5944aac,2d235ae0,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9c3a9311,aaffed8f,1,0,21665,320,50,2493,3,35,-1,117
5.015807954134048e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,5bd3bd67,aaffed8f,1,0,20003,320,50,2282,3,35,100171,117
5.01582091236638e+18,0,14102104,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2b8913c0,eba9519f,1,0,19771,320,50,2227,0,687,100075,48
5.015862534555194e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,337623f9,378e0b43,ea40440c,1,2,21647,320,50,2487,1,547,100072,51
5.015945511001168e+18,1,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,2d869bee,d9b5648e,0f2161f8,a99f214a,5e4fd8fc,b4b19c97,1,0,21611,320,50,2480,3,299,100111,61
5.015980860594253e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,33291962,2347f47a,cef3e649,a99f214a,c111e1bd,6715887e,1,0,19251,320,50,2201,3,35,-1,43
5.016038939798568e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,c00fb216,542422a7,1,0,21611,320,50,2480,3,299,100111,61
5.016115453925888e+18,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,17338ce3,9e3836ff,1,0,8330,320,50,761,3,175,-1,23
5.016201270486755e+18,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e05297ae,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
5.016261415969896e+18,0,14102104,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4a8fa94d,7abbbd5c,1,0,4687,320,50,423,2,39,100148,32
5.016274033157153e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,3a1351e4,c464aa46,1,0,21666,320,50,2494,3,35,-1,112
5.016341531552454e+18,0,14102104,1005,0,7697ed3e,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8cb14e15,1f0bc64f,1,0,20362,320,50,2333,0,39,-1,157
5.016351832793054e+17,0,14102104,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,23f12355,7abbbd5c,1,0,19950,320,50,1800,3,167,100075,23
5.016352043823488e+18,1,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,f4274529,6a0f4772,6d44e29a,1,0,19251,320,50,2201,3,35,-1,43
5.016534436855307e+18,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,f87e93a5,1,0,15703,320,50,1722,0,35,-1,79
5.016659537459685e+18,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9649511d,d787e91b,1,0,15706,320,50,1722,0,35,100084,79
5.016743711346259e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,ad52152a,15ec7f39,fc6fa53d,a99f214a,6ca8bd1b,c464aa46,1,0,20003,320,50,2282,3,35,-1,117
5.016835642318154e+18,0,14102104,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b8a33e18,32c54c76,1,0,20003,320,50,2282,3,35,-1,117
5.016861880125652e+18,0,14102104,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,66368eb7,607504b9,e8c7729d,4,0,21665,320,50,2493,3,35,-1,117
5.016871068986575e+18,0,14102104,1005,1,92c7cbe7,6e882918,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,b301ebad,c4cff2ea,1,0,19251,320,50,2201,3,35,100072,43
5.016909090108978e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,8aa14a16,f063b808,1,0,19251,320,50,2201,3,35,-1,43
5.017094846422167e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,64e20776,ab57115f,1,0,21611,320,50,2480,3,299,100111,61
5.017112052560254e+18,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4ef0ad76,b5aa8030,1,0,15704,320,50,1722,0,35,100083,79
5.017164891155112e+18,0,14102104,1005,1,93de26ae,7d05db75,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,0194e3fc,e9b8d8d7,1,0,21665,320,50,2493,3,35,-1,117
5.017177849429637e+16,0,14102104,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cf587cc9,744ae245,1,0,21665,320,50,2493,3,35,100051,117
5.0171972052228e+18,1,14102104,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0cf1997d,84ebbcd4,1,0,17653,300,250,1994,2,39,-1,33
5.017248833283208e+18,1,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,c743495f,2347f47a,0f2161f8,a99f214a,a3542508,24f6b932,1,0,21665,320,50,2493,3,35,-1,117
5.017343493663363e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,3f2a6cbb,33da2e74,cef3e649,a99f214a,af9205f9,5b799d60,1,0,19733,320,50,2260,0,171,100156,91
5.0174000746477005e+17,0,14102104,1012,0,c21df24f,c4e18dd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,70bb388d,4c880ecd,1,0,21612,320,50,2481,3,297,100111,61
5.017444518977013e+18,0,14102104,1005,1,f61eaaae,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,46b1dc9f,20b26358,1,0,19251,320,50,2201,3,35,-1,43
5.017499581012155e+18,0,14102104,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,61aec879,3371dfeb,1,0,19251,320,50,2201,3,35,-1,43
5.01756948705092e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,67c58d16,e7e68980,dc15c87e,1,2,19251,320,50,2201,3,35,-1,43
5.017707192465633e+18,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,66398dad,6ee42729,1,0,15699,320,50,1722,0,35,-1,79
5.017753633700212e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,521b316b,2347f47a,0f2161f8,28060bba,e42d142b,44801bc1,1,3,21665,320,50,2493,3,35,-1,117
5.017807388131035e+18,1,14102104,1005,0,801dfefb,9b421927,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,e8f5317d,84ebbcd4,1,0,15699,320,50,1722,0,35,100084,79
5.017856449147335e+18,0,14102104,1005,1,8fbe746d,35dc24d8,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,89bfb8c4,6e1e2240,1,0,19950,320,50,1800,3,167,100075,23
5.017910169608892e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,2d869bee,d9b5648e,0f2161f8,a99f214a,d1659277,b4b19c97,1,0,21611,320,50,2480,3,299,100111,61
5.017923570812914e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,30035500,7fce49a8,1,0,20634,320,50,2374,3,39,100121,23
5.017954743224765e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,058463fb,1f0bc64f,1,0,21665,320,50,2493,3,35,100172,117
5.017963884888845e+18,1,14102104,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b363c2b5,84ebbcd4,1,0,17654,300,250,1994,2,39,-1,33
7.513927490558381e+17,0,14102104,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e5ba5276,4ea23a13,1,0,19251,320,50,2201,3,35,-1,43
7.514186923322753e+18,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,64fe006a,1f0bc64f,1,0,15702,320,50,1722,0,35,100084,79
7.514288264790792e+18,0,14102104,1005,1,fe8cc448,9166c161,0569f928,ecad2386,7801e8d9,07d7df22,a99f214a,9a938e15,fce66524,1,0,20596,320,50,2161,0,35,-1,157
7.514312223938503e+18,0,14102104,1010,1,85f751fd,c4e18dd6,50e219e0,19e6e972,7801e8d9,cef3e649,68e2ea80,2cda1054,fdfa8fcd,4,3,21664,320,50,2492,3,35,-1,43
7.514455509639323e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,bcfe3caa,9e6f1bf7,2db63e92,1,0,21647,320,50,2487,1,547,-1,51
7.514517805966742e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,c69d9e16,5f138cef,9934e927,1,0,20382,320,50,1740,3,943,100060,100
7.514540932796446e+18,1,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,2d869bee,d9b5648e,0f2161f8,a99f214a,9e2eef9a,aad45b01,1,0,21611,320,50,2480,3,299,100111,61
7.514637263968394e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,3f2a6cbb,33da2e74,cef3e649,a99f214a,285aa37d,cad4c01d,1,0,19733,320,50,2260,0,171,100156,91
7.514641497503414e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,87315d41,4906e7d4,4ea23a13,1,0,21647,320,50,2487,1,547,-1,51
7.514660034085431e+18,1,14102104,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d494f268,711ee120,1,0,17753,320,50,1993,2,1063,-1,33
7.514724516737968e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a5d2ff3d,1297b9e6,84ebbcd4,1,0,6616,320,50,576,2,35,100131,32
7.514750621284556e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,2d869bee,d9b5648e,0f2161f8,a99f214a,8647a657,9b5ce758,1,0,21611,320,50,2480,3,299,100111,61
7.514776374329406e+18,1,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,c1e9cfa5,68526c6d,5b4ceb40,1,0,20003,320,50,2282,3,35,-1,117
