id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
10068417048966587383,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e5e3b00f,4ea23a13,1,0,15708,320,50,1722,0,35,-1,79
10068650175042846380,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,27f51eb7,d787e91b,1,0,20362,320,50,2333,0,39,-1,157
10068661785149479566,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,55cf5688,3bd9e8e7,1,0,15704,320,50,1722,0,35,-1,79
10068932501228986510,0,14102100,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,03b897c3,7120e05e,1,0,17163,320,50,1955,3,163,100189,71
10068987988057416048,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,c34f8cb7,95447735,6715887e,1,0,6559,320,50,571,2,39,-1,32
1006904745462159373,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dcfb273e,f3776ac6,1,0,15705,320,50,1722,0,35,100084,79
10069255771604717278,1,14102100,1005,0,da79c793,71ed77a0,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,66575ef6,1f883dc7,1,0,20596,320,50,2161,0,35,-1,157
10069312519787717806,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,52251c92,a9e0c3ab,1,0,20596,320,50,2161,0,35,-1,157
10069556708214258852,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3a5fa6f9,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79
1006958220126877439,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,f39b265e,1,0,15708,320,50,1722,0,35,-1,79
10069716898669651698,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,49c5a80d,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
10070182618859427075,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,3cebbc81,34d5fa08,1,0,20596,320,50,2161,0,35,-1,157
10070328440095985756,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,31d95183,711ee120,1,0,15701,320,50,1722,0,35,100084,79
10070540892129397470,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,86c2fd11,c6263d8a,1,0,15702,320,50,1722,0,35,-1,79
10070829472899873464,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a98e3a73,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
1007100121600986040,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8e447ec0,a0f5f879,1,0,15701,320,50,1722,0,35,-1,79
10071218506447189033,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,46087b84,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
10071330487849302898,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ae247cd1,cb349e4e,1,0,20352,320,50,2333,0,39,-1,157
10071358731383999462,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,3bd9e8e7,1,0,15699,320,50,1722,0,35,-1,79
10071777313976358950,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,345ba90d,1f0bc64f,1,0,15703,320,50,1722,0,35,100083,79
10072212624335143578,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,bbe185d8,aad45b01,1,0,20508,320,50,2351,3,163,100020,61
10072393214139415292,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1cf29716,3de05cb4,1,2,15707,320,50,1722,0,35,-1,79
10072487305193128257,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a5a696cd,8a4875bd,1,0,15707,320,50,1722,0,35,100084,79
10072526372165745755,0,14102100,1005,1,85f751fd,c4e18dd6,50e219e0,13684a79,2347f47a,0f2161f8,0240183e,76f576f3,be6db1d7,1,0,20596,320,50,2161,0,35,-1,157
10072631714808044162,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,7ed30f6c,4ea23a13,1,0,20632,320,50,2374,3,39,-1,23
10072721786261718192,0,14102100,1005,1,93377b07,7212918d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,081baba4,8a4875bd,1,0,18993,320,50,2161,0,35,-1,157
10072726099769934769,0,14102100,1005,0,d7f3460b,f7570339,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0ce9f31c,a5fbe35d,1,0,17212,320,50,1887,3,39,-1,23
10072877048246112351,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b388285f,706847a1,1,0,17037,320,50,1934,2,39,-1,16
10072884772099731126,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b7b1e47f,4ea23a13,1,0,17753,320,50,1993,2,1063,-1,33
10072906022631826503,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,e8ce4f8e,e88a37f9,e981565c,1,0,20632,320,50,2374,3,39,-1,23
10072912174483055389,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9b1fe278,81b42528,1,0,17653,300,250,1994,2,39,-1,33
10073029479083950035,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,967b2902,d787e91b,1,0,20352,320,50,2333,0,39,-1,157
10073133637219614938,0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,aab6c9a1,0fadd2fe,1,0,20596,320,50,2161,0,35,-1,157
10073442478799588990,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,49227c50,7801e8d9,0f2161f8,a8cdc45d,2c36e09e,ecb851b2,4,3,21665,320,50,2493,3,35,-1,117
10073862939218277966,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,a5c4d10e,16756459,be74e6fe,1,3,17163,320,50,1955,3,163,100193,71
10073916373363234328,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6fb4f64c,0a3aa014,1,0,20366,320,50,2333,0,39,-1,157
10073944380039588611,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,f9280995,96629d1d,1,0,18993,320,50,2161,0,35,-1,157
10073974598266258725,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a6df415d,aaffed8f,1,0,15708,320,50,1722,0,35,-1,79
10074105370227008483,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d14fc3c0,a0f5f879,1,0,15704,320,50,1722,0,35,100084,79
10074173519320854577,0,14102100,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6ecceca7,cd5b1559,1,2,17914,320,50,2043,2,39,-1,32
10074238143727377149,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cee99d0d,a5bce124,1,0,15708,320,50,1722,0,35,-1,79
10074646046282300557,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a3811ac3,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
10075237885410622329,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2372fd7d,1f0bc64f,1,0,15708,320,50,1722,0,35,-1,79
10075383205385206017,0,14102100,1005,1,3d88bdd0,28b9656a,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,4b2128ef,900981af,1,2,18993,320,50,2161,0,35,-1,157
10075494752753487847,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,eee08cba,89416188,1,0,18993,320,50,2161,0,35,100048,157
10075750366319533404,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,2258328c,d056b4bf,1,0,21611,320,50,2480,3,297,100111,61
10075942292746331345,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,ff8bfff2,aad45b01,1,0,21189,320,50,2424,1,161,100193,71
10076158593742640468,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0d40246c,a0f5f879,1,0,15708,320,50,1722,0,35,100084,79
1007634430309839737,1,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a1ed7471,fa202956,1,0,17037,320,50,1934,2,39,-1,16
10076660230482100669,0,14102100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ac038181,be6db1d7,1,0,16208,320,50,1800,3,167,100074,23
10076706483527880384,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3da38138,24f6b932,1,0,15708,320,50,1722,0,35,-1,79
10076807016780253173,0,14102100,1005,0,653f65e4,346a9e03,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,4a23efa3,5096d134,1,0,20596,320,50,2161,0,35,-1,157
10076859283156800622,0,14102100,1002,0,f17ebd97,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,7681c1c6,dbd0f760,1a4a9acf,0,0,21692,216,36,2497,3,43,100151,42
10077207490936141164,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e4cb4bed,0153a639,1,0,15707,320,50,1722,0,35,-1,79
10077268111072630581,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,48b60f09,8571106b,1,0,19016,300,250,2162,2,39,-1,33
10077354963468542850,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d7883b38,24f6b932,1,0,20362,320,50,2333,0,39,-1,157
10077489368961027234,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e96166c7,2347f47a,0f2161f8,fd47d3a8,9d794cb9,5096d134,1,0,18993,320,50,2161,0,35,100148,157
10077499053901476068,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e6fa0b6b,8a4875bd,1,0,15701,320,50,1722,0,35,-1,79
10078029198548350930,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a8536f3a,779d90c2,1,0,15707,320,50,1722,0,35,-1,79
10078048416375374327,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,73266ac9,0f33af29,1,0,21611,320,50,2480,3,297,100111,61
10078361464261215410,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1cf29716,1f0bc64f,1,0,15701,320,50,1722,0,35,-1,79
10078471877840925770,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5e6d04a9,711ee120,1,0,15706,320,50,1722,0,35,100084,79
10078553877972749598,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,780599c8,4ea23a13,1,0,15705,320,50,1722,0,35,-1,79
10078557130503280624,1,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e5df8158,1f0bc64f,1,0,20366,320,50,2333,0,39,-1,157
10078688219933424803,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,97d23ae4,8a4875bd,1,0,15708,320,50,1722,0,35,100084,79
10078747790390409014,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4a9ed8c4,d787e91b,1,0,20352,320,50,2333,0,39,-1,157
10078825124049580646,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,37b3c191,edead9f4,1,0,15705,320,50,1722,0,35,-1,79
10078857828475991971,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b1d19839,24f6b932,1,0,17653,300,250,1994,2,39,-1,33
10078872990834059085,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ad5228cc,36d749e5,1,0,15703,320,50,1722,0,35,-1,79
10078937212407434000,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,835abec7,2203a096,1,0,15703,320,50,1722,0,35,-1,79
10078969935673724239,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5a07c96b,4ea23a13,1,0,17654,300,250,1994,2,39,-1,33
10078996024713584431,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,88f8df35,8a4875bd,1,0,15705,320,50,1722,0,35,100084,79
10079179690621513825,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d533dd32,cdf6ea96,1,0,17747,320,50,1974,2,39,-1,33
10079200986383914395,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,015b5de7,ecb851b2,1,0,15702,320,50,1722,0,35,100084,79
1007923976130006591,1,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,728f6833,c730b3c6,1,0,15707,320,50,1722,0,35,100083,79
10079243995840931265,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,faba7dee,d18e3b74,1,0,20362,320,50,2333,0,39,-1,157
10079323660246038752,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,627f8a14,3bd9e8e7,1,0,15705,320,50,1722,0,35,100084,79
10079438784633302493,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ac77b71a,ecb851b2,1,0,15699,320,50,1722,0,35,-1,79
10079476270210322436,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d612f6fd,711ee120,1,0,15699,320,50,1722,0,35,100084,79
10079904671280054312,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8fad3d71,99115329,1,0,15704,320,50,1722,0,35,-1,79
10080050058341380584,0,14102100,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f5902a63,cbb77256,1,0,16615,320,50,1863,3,39,100188,23
10081235757574211773,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,db0ddd55,4ea23a13,1,0,15708,320,50,1722,0,35,-1,79
10081268024698872080,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,c63fffb3,6332421a,1,0,18993,320,50,2161,0,35,-1,157
10081408741234890026,0,14102100,1005,0,7c6576be,d00b8121,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e9fb4976,6ac9eb05,1,0,19771,320,50,2227,0,687,-1,48
10081516777024232035,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0489ce3f,2203a096,1,0,15706,320,50,1722,0,35,-1,79
10081631239997399636,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,1c4116cf,e54c1344,a5bce124,1,3,15707,320,50,1722,0,35,-1,79
10082077188308602408,0,14102100,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,61d69fb8,36b67a2a,1,0,21612,320,50,2481,3,297,100111,61
10082092864078753926,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0b2ddc34,0f086703,1,0,15704,320,50,1722,0,35,-1,79
10082363717334339331,0,14102100,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,74bc497e,8a4875bd,1,0,16920,320,50,1899,0,431,100075,117
10082419033149630272,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,3b4167af,d9b5648e,cef3e649,a99f214a,a88c0a2b,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61
10082640364267404773,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,470f78e3,24f6b932,1,0,20366,320,50,2333,0,39,-1,157
10082801960992027020,1,14102100,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,65d95ea2,fbc27727,1,0,16208,320,50,1800,3,167,100077,23
10082964167684580148,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4aa318ab,04f5b394,1,0,15708,320,50,1722,0,35,100084,79
10083146080076673654,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,849e866f,1aa0e912,1,0,15707,320,50,1722,0,35,-1,79
10083491361253942034,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,06a3d2ce,191e9c26,1,0,20366,320,50,2333,0,39,-1,157
10083509034917822464,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,28c130ef,4ea23a13,1,0,15707,320,50,1722,0,35,100084,79
10083992080768909228,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,88dcdab8,0ff80b9d,1,0,17753,320,50,1993,2,1063,-1,33
10084015716773008131,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,d5f8b9cd,2cd8ff6d,1,0,18993,320,50,2161,0,35,-1,157
10084274787703372965,0,14102100,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,21519d9f,1f0bc64f,1,0,20634,320,50,2374,3,39,-1,23
10084420727221790261,1,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1744d807,be6db1d7,1,0,4687,320,50,423,2,39,100148,32
10084697685954978043,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ecaa5999,4ea23a13,1,0,20352,320,50,2333,0,39,-1,157
10084945113768212963,0,14102100,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e0030fa7,3bb1ddd7,1,0,18311,320,50,2083,0,169,100156,111
10085102565804080977,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ce1d91b1,1f0bc64f,1,0,15702,320,50,1722,0,35,-1,79
10085233430943183912,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,8a4875bd,1,0,15701,320,50,1722,0,35,-1,79
10085481426353838373,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e9f51dc1,36d749e5,1,0,15707,320,50,1722,0,35,-1,79
10085732881888776532,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6a5151fe,d25693ce,1,0,15704,320,50,1722,0,35,100084,79
10085775315713152454,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,48c60dcd,8a4875bd,1,0,15704,320,50,1722,0,35,100084,79
10085814729183457083,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,d810ac64,2347f47a,cef3e649,dcb5d5a2,31b14a18,2ee63ff8,1,2,20596,320,50,2161,0,35,-1,157
10085825284640421991,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,37018b2d,24f6b932,1,0,20362,320,50,2333,0,39,-1,157
10085826501154001468,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3bbefc86,2203a096,1,0,15703,320,50,1722,0,35,-1,79
1008590367780301545,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e5cb3c50,711ee120,1,0,15702,320,50,1722,0,35,-1,79
10085975602367650591,0,14102100,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0b416039,a99bdcb1,1,0,19665,320,50,2253,2,303,-1,52
10086031000775794014,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,a0324ebc,29768511,ab145aa1,1,3,19865,320,50,2270,0,683,100156,48
10086035294540428542,0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,691c3f15,7abbbd5c,1,0,20596,320,50,2161,0,35,-1,157
10086149065763066227,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d42a0acc,3e7932d7,1,0,20352,320,50,2333,0,39,-1,157
10086210458442321017,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ac77b71a,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
10086223630792028724,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,711ee120,1,0,15703,320,50,1722,0,35,-1,79
10086363199806315627,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fe0e7c31,1f0bc64f,1,0,15707,320,50,1722,0,35,100084,79
10086427470103034398,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3d1c020c,84ebbcd4,1,0,17753,320,50,1993,2,1063,-1,33
10086615910300806743,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b9ac96b6,1aa0e912,1,0,17614,320,50,1993,2,1063,-1,33
10086658226585041649,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,29b349d8,3bd9e8e7,1,0,15707,320,50,1722,0,35,100084,79
10086713873994586767,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,2806fb1e,87e7d731,ca5aca47,1,0,21611,320,50,2480,3,297,100111,61
10086741845084887043,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,977a4628,be6db1d7,1,0,20093,300,250,2295,2,35,100076,23
10086824143525178922,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,4c362c9f,42951c8d,e981565c,1,0,20633,320,50,2374,3,39,-1,23
10086830090279683302,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,aff3a698,aad45b01,1,0,20980,320,50,2371,0,551,100217,46
10086900629811945091,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6cee9af4,96b83ebe,1,0,20362,320,50,2333,0,39,-1,157
10087104065436150281,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,c6e9bef8,a0856ac4,f3776ac6,1,0,20633,320,50,2374,3,39,-1,23
10087107392897650089,0,14102100,1005,0,518d6168,92c9e92d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0d7670ff,483c679e,1,0,18993,320,50,2161,0,35,-1,157
10087140234020392938,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7cb4795e,36d749e5,1,0,15704,320,50,1722,0,35,-1,79
1008735415761595219,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,e7c71252,f7b3d7aa,fd621b1f,1,0,21611,320,50,2480,3,297,100111,61
10087735560203308213,0,14102100,1002,0,763a42b5,4c26e9ba,50e219e0,ecad2386,7801e8d9,07d7df22,2872a7cf,1f9fa599,a08d16cd,0,0,16920,320,50,1899,0,431,100077,117
10087825880964177086,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2799e7e9,0eb711ec,1,0,15707,320,50,1722,0,35,-1,79
10087877396764324019,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,d787e91b,1,0,15708,320,50,1722,0,35,-1,79
10088219109180420723,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,577f0b7e,eefb45ad,1,0,20362,320,50,2333,0,39,-1,157
10088346788259729475,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,a0a45985,885c7f3f,0f2161f8,a99f214a,ee602295,05b9fa1b,1,0,18993,320,50,2161,0,35,100210,157
10088804647724908355,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,51d86d0a,d7193e18,1,0,18993,320,50,2161,0,35,-1,157
10089128550617618459,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,769512a1,c6263d8a,1,0,15703,320,50,1722,0,35,-1,79
10089540141922487677,1,14102100,1002,0,95be0243,eddd1cf1,50e219e0,ecad2386,7801e8d9,07d7df22,25635c83,00fbd072,911a3c09,0,0,19665,320,50,2253,2,303,-1,52
10089700244652492410,0,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5154145c,be74e6fe,1,0,15702,320,50,1722,0,35,100084,79
10089707570555259526,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,52b90008,0989142d,1,0,15705,320,50,1722,0,35,-1,79
